From*, To*, Rate, 
4, 9, 0.5, 
4, 13, 0.5, 
5, 9, 0.0148514851485149, 
5, 10, 0.0099009900990099, 
5, 13, 0.861386138613861, 
5, 21, 0.0099009900990099, 
9, 13, 0.0120481927710843, 
9, 16, 0.0481927710843374, 
9, 21, 0.0240963855421687, 
9, 23, 0.120481927710843, 
10, 8, 0.00588235294117647, 
10, 13, 0.0441176470588235, 
10, 16, 0.0882352941176471, 
10, 23, 0.123529411764706, 
11, 9, 0.13265306122449, 
11, 13, 0.836734693877551, 
11, 16, 0.0306122448979592, 
12, 8, 0.012779552715655, 
12, 10, 0.060702875399361, 
12, 13, 0.552715654952077, 
12, 16, 0.105431309904153, 
12, 17, 0.00319488817891374, 
13, 8, 0.0267727930535456, 
13, 10, 0.0578871201157742, 
13, 12, 0.0151953690303907, 
13, 16, 0.0434153400868307, 
13, 17, 0.000723589001447178, 
13, 23, 0.00289435600578871, 
16, 9, 0.0178571428571429, 
16, 10, 0.0535714285714286, 
16, 13, 0.232142857142857, 
16, 21, 0.00892857142857143, 
16, 23, 0.0357142857142857, 
17, 8, 0.0328798185941043, 
17, 9, 0.0340136054421769, 
17, 11, 0.0340136054421769, 
17, 12, 0.00113378684807256, 
17, 13, 0.857142857142857, 
17, 23, 0.0192743764172336, 
19, 9, 0.0714285714285714, 
19, 13, 0.928571428571429, 
20, 8, 0.0384615384615385, 
20, 9, 0.0769230769230769, 
20, 13, 0.730769230769231, 
20, 16, 0.0769230769230769, 
20, 23, 0.0769230769230769, 
21, 8, 0.375, 
21, 9, 0.113636363636364, 
21, 10, 0.0568181818181818, 
21, 11, 0.0113636363636364, 
21, 13, 0.136363636363636, 
21, 17, 0.0113636363636364, 
21, 23, 0.25, 
22, 9, 0.176470588235294, 
22, 10, 0.0588235294117647, 
22, 13, 0.588235294117647, 
22, 16, 0.147058823529412, 
22, 21, 0.0294117647058824, 
23, 8, 0.0217391304347826, 
23, 9, 0.0815217391304348, 
23, 12, 0.00543478260869565, 
23, 13, 0.407608695652174, 
23, 16, 0.00543478260869565, 
