From*, To*, Rate, 
1, 2, 0.0689230466055769, 
1, 3, 0.0741945019213716, 
1, 9, 0.0022169671888856, 
1, 10, 0.000147797812592374, 
1, 11, 0.0365060597103163, 
1, 12, 0.0198049068873781, 
1, 13, 0.0263080106414425, 
1, 14, 0.000246329687653956, 
1, 19, 0.00477879594048675, 
1, 20, 0.0011331165632082, 
1, 21, 0.000837520938023451, 
1, 23, 0.0028081584392551, 
1, 24, 0.000985318750615824, 
2, 3, 0.225941116156438, 
2, 8, 0.000439431668375568, 
2, 9, 0.013256188662663, 
2, 10, 0.00263659001025341, 
2, 11, 0.129119671891021, 
2, 12, 0.137468873590157, 
2, 13, 0.115350812948586, 
2, 14, 0.00256335139885748, 
2, 16, 0.000292954445583712, 
2, 19, 0.0155265856159367, 
2, 20, 0.00344221473560861, 
2, 21, 0.00871539475611542, 
2, 23, 0.00856891753332357, 
2, 24, 0.00285630584444119, 
2, 27, 0.00673795224842537, 
3, 2, 0.0245663057398999, 
3, 8, 0.00069856793573175, 
3, 9, 0.00395855163581325, 
3, 10, 0.00128070788217487, 
3, 11, 0.0654325299802072, 
3, 12, 0.0408662242403074, 
3, 13, 0.0653161019909186, 
3, 14, 0.0013971358714635, 
3, 19, 0.00628711142158575, 
3, 20, 0.00116427989288625, 
3, 21, 0.0023285597857725, 
3, 23, 0.0023285597857725, 
3, 24, 0.000582139946443125, 
3, 27, 0.00162999185004075, 
4, 13, 1, 
5, 8, 0.0206185567010309, 
5, 9, 0.0154639175257732, 
5, 12, 0.170103092783505, 
5, 13, 0.345360824742268, 
5, 16, 0.0360824742268041, 
5, 19, 0.0876288659793814, 
5, 20, 0.0670103092783505, 
5, 21, 0.164948453608247, 
5, 23, 0.0412371134020619, 
5, 24, 0.0257731958762887, 
5, 27, 0.0103092783505155, 
7, 9, 0.1, 
7, 11, 0.1, 
7, 12, 0.3, 
7, 13, 0.5, 
9, 8, 0.0021398956800856, 
9, 10, 0.0223351611608934, 
9, 11, 0.0745619901029825, 
9, 12, 0.200548348268022, 
9, 13, 0.204627524408185, 
9, 14, 0.0156479871606259, 
9, 16, 0.000200615220008025, 
9, 19, 0.0168516784806741, 
9, 20, 0.016049217600642, 
9, 21, 0.0171191654406848, 
9, 22, 0.0010699478400428, 
9, 23, 0.0200615220008025, 
9, 24, 0.0605189247024208, 
9, 27, 0.0102313762204093, 
10, 8, 0.00454152249134948, 
10, 9, 0.00583910034602076, 
10, 11, 0.107050173010381, 
10, 12, 0.147491349480969, 
10, 13, 0.162629757785467, 
10, 14, 0.0382785467128028, 
10, 16, 0.00627162629757785, 
10, 19, 0.00951557093425606, 
10, 20, 0.0248702422145329, 
10, 21, 0.0618512110726644, 
10, 22, 0.00367647058823529, 
10, 23, 0.0544982698961938, 
10, 24, 0.013840830449827, 
10, 27, 0.0032439446366782, 
11, 8, 0.000574450624601076, 
11, 9, 0.0262332451901158, 
11, 10, 0.00592687152366189, 
11, 12, 0.25909546822285, 
11, 13, 0.23220570803319, 
11, 14, 0.00434029360809702, 
11, 16, 0.000155010486003465, 
11, 19, 0.0124190754080423, 
11, 20, 0.0114251846448436, 
11, 21, 0.0103948208261147, 
11, 22, 0.000182365277651135, 
11, 23, 0.0142427281845537, 
11, 24, 0.0138141697820735, 
11, 27, 0.00428558402480168, 
12, 8, 0.000262321839750503, 
12, 9, 0.000314369823827983, 
12, 10, 0.00035184437236377, 
12, 11, 0.0192348529956738, 
12, 13, 0.093576029613221, 
12, 14, 0.000643313083197662, 
12, 16, 3.12287904464884e-05, 
12, 19, 0.0075407119331454, 
12, 20, 0.00861498232450461, 
12, 21, 0.000247748404208808, 
12, 22, 0.0002706495172029, 
12, 23, 0.000724507938358531, 
12, 24, 4.16383872619846e-06, 
12, 27, 0.00590640523311251, 
13, 8, 0.00193258589179488, 
13, 9, 0.000462639407034088, 
13, 10, 0.000314988532448741, 
13, 11, 0.000967933511170609, 
13, 12, 0.0514153156611642, 
13, 14, 0.000882624116965742, 
13, 16, 0.000475763929219452, 
13, 19, 0.00805845662181361, 
13, 20, 0.00921013344357932, 
13, 21, 0.000712005328556007, 
13, 22, 0.00015749426622437, 
13, 23, 0.00101386933881938, 
13, 27, 0.00541386540146273, 
14, 9, 0.00374898125509372, 
14, 10, 0.006519967400163, 
14, 11, 0.0904645476772616, 
14, 12, 0.067481662591687, 
14, 13, 0.0471067644661777, 
14, 15, 0.10480847595762, 
14, 19, 0.00309698451507742, 
14, 20, 0.0045639771801141, 
14, 21, 0.0071719641401793, 
14, 23, 0.0019559902200489, 
14, 24, 0.00179299103504482, 
14, 27, 0.000488997555012225, 
15, 14, 0.720510095642933, 
16, 8, 0.0313199105145414, 
16, 12, 0.140939597315436, 
16, 13, 0.492170022371365, 
16, 19, 0.029082774049217, 
16, 21, 0.0313199105145414, 
16, 23, 0.0805369127516778, 
16, 24, 0.0223713646532438, 
17, 11, 0.109090909090909, 
17, 12, 0.0181818181818182, 
17, 13, 0.8, 
17, 23, 0.0727272727272727, 
19, 8, 0.000795993499386422, 
19, 9, 0.0302809193724918, 
19, 10, 0.00175781897781168, 
19, 11, 0.0587376869755564, 
19, 12, 0.274053928559583, 
19, 13, 0.166263142184339, 
19, 14, 0.00285231003946801, 
19, 16, 0.000795993499386422, 
19, 20, 0.0166826970913071, 
19, 21, 0.00530662332924281, 
19, 22, 0.000165831979038838, 
19, 23, 0.0117409041159497, 
19, 24, 0.0284236012072568, 
19, 27, 0.0127690623859905, 
20, 8, 0.000173490631505899, 
20, 9, 0.0589868147120056, 
20, 10, 0.00719986120749479, 
20, 11, 0.0388619014573213, 
20, 12, 0.187196391394865, 
20, 13, 0.300138792505205, 
20, 14, 0.00425052047189452, 
20, 16, 0.000173490631505899, 
20, 19, 0.0132720333102012, 
20, 21, 0.0149201943095073, 
20, 23, 0.017175572519084, 
20, 24, 8.67453157529493e-05, 
20, 27, 0.0065058986814712, 
21, 8, 0.00203183203521842, 
21, 9, 0.0468450163675358, 
21, 10, 0.0144485833615532, 
21, 11, 0.0495541257478271, 
21, 12, 0.246077435376453, 
21, 13, 0.305452082627836, 
21, 14, 0.00970764194604357, 
21, 16, 0.00158031380516988, 
21, 19, 0.0213342363697934, 
21, 20, 0.0261880573428152, 
21, 22, 0.000790156902584942, 
21, 23, 0.032735071678519, 
21, 27, 0.0169319336268202, 
22, 8, 0.000395100750691426, 
22, 9, 0.0703279336230739, 
22, 10, 0.00533386013433425, 
22, 11, 0.0491900434610826, 
22, 12, 0.277755827736073, 
22, 13, 0.480442512840774, 
22, 14, 0.0108652706440142, 
22, 16, 0.000395100750691426, 
22, 19, 0.00197550375345713, 
22, 20, 0.00533386013433425, 
22, 21, 0.0264717502963256, 
22, 23, 0.0177795337811142, 
22, 27, 0.021335440537337, 
23, 8, 0.00257019854783782, 
23, 9, 0.0506329113924051, 
23, 10, 0.00218466876566215, 
23, 11, 0.0350832101779862, 
23, 12, 0.23170339908758, 
23, 13, 0.304311508063998, 
23, 14, 0.00385529782175673, 
23, 16, 0.000449784745871619, 
23, 19, 0.0138790721583242, 
23, 20, 0.0217824326929255, 
23, 21, 0.0203045685279188, 
23, 22, 0.000385529782175673, 
23, 27, 0.0264087900790336, 
25, 12, 0.25, 
25, 13, 0.375, 
25, 19, 0.25, 
25, 23, 0.125, 
27, 2, 0.0281014393420151, 
27, 3, 0.0435229609321453, 
27, 9, 0.00496915695681974, 
27, 10, 0.000685400959561343, 
27, 11, 0.0705962988348184, 
27, 12, 0.28581220013708, 
27, 13, 0.205620287868403, 
27, 14, 0.00394105551747772, 
27, 19, 0.0109664153529815, 
27, 20, 0.019876627827279, 
27, 21, 0.0318711446196025, 
27, 22, 0.000171350239890336, 
27, 23, 0.0202193283070596, 
27, 24, 0.0107950651130912, 
28, 2, 0.0351262349066959, 
28, 3, 0.0675082327113063, 
28, 9, 0.0192096597145993, 
28, 11, 0.129527991218441, 
28, 12, 0.285400658616905, 
28, 13, 0.2403951701427, 
28, 14, 0.00164654226125137, 
28, 19, 0.062019758507135, 
28, 20, 0.0214050493962678, 
28, 21, 0.0197585071350165, 
28, 22, 0.000548847420417124, 
28, 23, 0.0241492864983535, 
28, 24, 0.0461031833150384, 
28, 27, 0.013172338090011, 
