From*, To*, Rate, 
2, 12, 0.0451127819548872, 
2, 13, 0.917293233082707, 
2, 21, 0.037593984962406, 
4, 8, 0.0402010050251256, 
4, 9, 0.050251256281407, 
4, 11, 0.0050251256281407, 
4, 12, 0.0653266331658292, 
4, 13, 0.668341708542714, 
4, 21, 0.125628140703518, 
4, 23, 0.0402010050251256, 
4, 24, 0.0050251256281407, 
5, 8, 0.0217028380634391, 
5, 9, 0.0229549248747913, 
5, 11, 0.0104340567612688, 
5, 12, 0.044449081803005, 
5, 13, 0.308430717863105, 
5, 16, 0.0290066777963272, 
5, 20, 0.000834724540901503, 
5, 21, 0.0540484140233723, 
5, 23, 0.0548831385642738, 
5, 24, 0.000834724540901503, 
5, 27, 0.00250417362270451, 
7, 11, 0.0588235294117647, 
7, 12, 0.117647058823529, 
7, 13, 0.705882352941177, 
7, 21, 0.0588235294117647, 
7, 23, 0.0588235294117647, 
9, 8, 0.00350262697022767, 
9, 10, 0.00175131348511384, 
9, 11, 0.00700525394045534, 
9, 12, 0.0753064798598949, 
9, 13, 0.282837127845884, 
9, 16, 0.0893169877408056, 
9, 17, 0.0446584938704028, 
9, 19, 0.00350262697022767, 
9, 20, 0.00350262697022767, 
9, 21, 0.0113835376532399, 
9, 23, 0.0700525394045534, 
9, 24, 0.00700525394045534, 
9, 27, 0.00262697022767075, 
10, 8, 0.200501253132832, 
10, 9, 0.144110275689223, 
10, 11, 0.0050125313283208, 
10, 13, 0.0827067669172932, 
10, 16, 0.279448621553885, 
10, 17, 0.166666666666667, 
10, 23, 0.031328320802005, 
10, 24, 0.006265664160401, 
11, 8, 0.0106770833333333, 
11, 9, 0.0684895833333333, 
11, 10, 0.00234375, 
11, 12, 0.146354166666667, 
11, 13, 0.541927083333333, 
11, 16, 0.05625, 
11, 17, 0.025, 
11, 20, 0.00078125, 
11, 21, 0.0177083333333333, 
11, 23, 0.0473958333333333, 
11, 24, 0.00338541666666667, 
11, 27, 0.00182291666666667, 
12, 8, 0.0519978830378407, 
12, 10, 0.0010584810796507, 
12, 11, 0.00602011114051336, 
12, 13, 0.333620005292405, 
12, 16, 0.0167372320719767, 
12, 17, 0.00178618682191056, 
12, 19, 0.000264620269912675, 
12, 20, 0.00198465202434506, 
12, 21, 0.000330775337390844, 
12, 22, 0.000661550674781688, 
12, 23, 0.00158772161947605, 
12, 27, 0.00125694628208521, 
13, 8, 0.0307579592380445, 
13, 10, 0.00031970161182896, 
13, 11, 0.0003996270147862, 
13, 12, 0.0575596110297056, 
13, 16, 0.0117623551352071, 
13, 17, 0.00269082189956041, 
13, 19, 0.000306380711336086, 
13, 20, 0.00303716531237512, 
13, 21, 0.000612761422672173, 
13, 22, 0.0001998135073931, 
13, 23, 0.00235779938723858, 
13, 27, 0.00138537365125883, 
16, 8, 0.0320028766630708, 
16, 9, 0.0456670262495505, 
16, 10, 0.00107874865156419, 
16, 11, 0.00827040632865876, 
16, 12, 0.0604099244875944, 
16, 13, 0.209277238403452, 
16, 17, 0.029126213592233, 
16, 21, 0.00143833153541891, 
16, 23, 0.00791082344480403, 
17, 8, 0.0705812574139976, 
17, 9, 0.140124555160142, 
17, 10, 0.0100830367734282, 
17, 11, 0.0204626334519573, 
17, 12, 0.0986061684460261, 
17, 13, 0.522093712930012, 
17, 19, 0.00237247924080664, 
17, 21, 0.000148279952550415, 
17, 23, 0.0229833926453144, 
17, 24, 0.000444839857651246, 
19, 8, 0.00907441016333938, 
19, 9, 0.0680580762250454, 
19, 11, 0.014519056261343, 
19, 12, 0.162431941923775, 
19, 13, 0.56442831215971, 
19, 16, 0.0535390199637024, 
19, 17, 0.00362976406533575, 
19, 23, 0.0335753176043557, 
19, 24, 0.000907441016333938, 
20, 8, 0.022487702037948, 
20, 9, 0.0920590302178496, 
20, 10, 0.00140548137737175, 
20, 11, 0.0238931834153197, 
20, 12, 0.170765987350668, 
20, 13, 0.545326774420239, 
20, 16, 0.0604356992269852, 
20, 17, 0.0028109627547435, 
20, 21, 0.0105411103302881, 
20, 23, 0.0442726633872101, 
21, 8, 0.00918611060077163, 
21, 9, 0.0507073305162594, 
21, 10, 0.00183722212015433, 
21, 11, 0.00496049972441668, 
21, 12, 0.114826382509645, 
21, 13, 0.730846959397391, 
21, 16, 0.0145140547492192, 
21, 17, 0.00532794414844755, 
21, 19, 0.000918611060077163, 
21, 20, 0.00257211096821606, 
21, 23, 0.0417049421275032, 
21, 27, 0.000183722212015433, 
22, 8, 0.000504286434694907, 
22, 9, 0.0751386787695411, 
22, 11, 0.00403429147755925, 
22, 12, 0.197680282400403, 
22, 13, 0.662128088754413, 
22, 16, 0.00403429147755925, 
22, 20, 0.00100857286938981, 
22, 21, 0.00605143721633888, 
22, 23, 0.0438729198184569, 
22, 27, 0.00201714573877963, 
23, 8, 0.0211230417180074, 
23, 9, 0.0406618553071642, 
23, 10, 0.000704101390600246, 
23, 11, 0.00616088716775216, 
23, 12, 0.0920612568209822, 
23, 13, 0.530892448512586, 
23, 16, 0.0140820278120049, 
23, 17, 0.000880126738250308, 
23, 19, 0.000176025347650062, 
23, 20, 0.0022883295194508, 
23, 21, 0.00246435486710086, 
23, 27, 0.0022883295194508, 
