From*, To*, Rate, 
16, 23, 0.00163211025811521, 
16, 24, 0.000211569848274195, 
17, 8, 0.000165298363546201, 
17, 9, 0.104799162488291, 
17, 10, 0.00308556945286242, 
17, 11, 0.00187338145352361, 
17, 12, 0.0218744834426139, 
17, 13, 0.223262989696402, 
17, 19, 0.00809961981376384, 
17, 20, 0.0127830734475729, 
17, 21, 0.00396716072510882, 
17, 23, 0.0165849358091355, 
17, 24, 0.00446305581574742, 
17, 27, 5.50994545154003e-05, 
19, 9, 0.0693294950221902, 
19, 10, 0.000359841669665347, 
19, 11, 0.00251889168765743, 
19, 12, 0.00827635840230299, 
19, 13, 0.369317500299868, 
19, 16, 0.179560993163008, 
19, 17, 0.190236296029747, 
19, 20, 0.00359841669665347, 
19, 21, 0.000719683339330694, 
19, 23, 0.00911598896485546, 
19, 24, 0.00431810003598417, 
19, 27, 0.00131941945543961, 
20, 8, 0.00102880658436214, 
20, 9, 0.0859053497942387, 
20, 11, 0.00308641975308642, 
20, 12, 0.0385802469135802, 
20, 13, 0.257201646090535, 
20, 16, 0.3559670781893, 
20, 17, 0.156378600823045, 
20, 19, 0.00051440329218107, 
20, 21, 0.0128600823045267, 
20, 23, 0.0272633744855967, 
21, 8, 0.000527983104540655, 
21, 9, 0.0839493136219641, 
21, 11, 0.00554382259767687, 
21, 12, 0.0562302006335797, 
21, 13, 0.253431890179514, 
21, 16, 0.316525871172122, 
21, 17, 0.181362196409715, 
21, 19, 0.000527983104540655, 
21, 20, 0.00343189017951426, 
21, 23, 0.0155755015839493, 
21, 27, 0.00211193241816262, 
22, 8, 0.00460981231478433, 
22, 9, 0.0625617385577873, 
22, 10, 0.00263417846559104, 
22, 11, 0.00625617385577873, 
22, 12, 0.16759960487323, 
22, 13, 0.436615080671716, 
22, 16, 0.169904511030622, 
22, 17, 0.0819888047415212, 
22, 19, 0.00032927230819888, 
22, 20, 0.00362199539018769, 
22, 21, 0.0115245307869608, 
22, 23, 0.0477444846888377, 
22, 27, 0.00460981231478433, 
23, 8, 0.00314465408805031, 
23, 9, 0.0904961565338924, 
23, 10, 0.000698812019566737, 
23, 11, 0.006638714185884, 
23, 12, 0.0960866526904263, 
23, 13, 0.303633822501747, 
23, 16, 0.247728860936408, 
23, 17, 0.138714185883997, 
23, 19, 0.0010482180293501, 
23, 20, 0.00908455625436757, 
23, 21, 0.0111809923130678, 
23, 27, 0.0076869322152341, 
27, 13, 0.037037037037037, 
