From*, To*, Rate, 
4, 5, 0.511711711711712, 
4, 9, 0.0162162162162162, 
4, 12, 0.0513513513513514, 
4, 13, 0.0414414414414414, 
4, 21, 0.218018018018018, 
4, 23, 0.0027027027027027, 
4, 27, 0.0027027027027027, 
5, 8, 0.00370484717505403, 
5, 9, 0.00679221982093239, 
5, 10, 0.00108058042605743, 
5, 12, 0.0271688792837295, 
5, 13, 0.0558814448903983, 
5, 16, 0.0060203766594628, 
5, 21, 0.0106514356282803, 
5, 23, 0.000926211793763507, 
5, 24, 0.00154368632293918, 
5, 27, 0.00138931769064526, 
9, 12, 0.078125, 
9, 13, 0.296875, 
9, 16, 0.453125, 
10, 8, 0.285714285714286, 
10, 9, 0.154761904761905, 
10, 13, 0.208333333333333, 
10, 16, 0.0476190476190476, 
10, 21, 0.00595238095238095, 
11, 8, 0.0050761421319797, 
11, 9, 0.0406091370558376, 
11, 12, 0.228426395939086, 
11, 13, 0.649746192893401, 
11, 16, 0.0609137055837563, 
11, 21, 0.0101522842639594, 
12, 8, 0.0134529147982063, 
12, 10, 0.00672645739910314, 
12, 11, 0.00672645739910314, 
12, 13, 0.345291479820628, 
12, 16, 0.0403587443946188, 
12, 23, 0.00448430493273543, 
13, 8, 0.0120409391932571, 
13, 10, 0.0301023479831427, 
13, 12, 0.146297411198073, 
13, 16, 0.0319084888621312, 
13, 17, 0.000602046959662854, 
13, 23, 0.00180614087898856, 
16, 8, 0.0641025641025641, 
16, 9, 0.0427350427350427, 
16, 10, 0.0598290598290598, 
16, 13, 0.128205128205128, 
16, 21, 0.0128205128205128, 
17, 8, 0.0701754385964912, 
17, 9, 0.298245614035088, 
17, 12, 0.201754385964912, 
17, 13, 0.385964912280702, 
17, 23, 0.0350877192982456, 
19, 12, 0.114285714285714, 
19, 13, 0.657142857142857, 
19, 16, 0.0285714285714286, 
19, 21, 0.0285714285714286, 
20, 8, 0.214285714285714, 
20, 23, 0.785714285714286, 
21, 8, 0.04, 
21, 9, 0.0228571428571429, 
21, 10, 0.0171428571428571, 
21, 11, 0.00571428571428571, 
21, 12, 0.137142857142857, 
21, 13, 0.24, 
21, 16, 0.0342857142857143, 
21, 23, 0.0628571428571429, 
22, 9, 0.104477611940299, 
22, 12, 0.223880597014925, 
22, 13, 0.462686567164179, 
22, 21, 0.194029850746269, 
22, 23, 0.0149253731343284, 
23, 8, 0.0101010101010101, 
23, 9, 0.111111111111111, 
23, 10, 0.0808080808080808, 
23, 12, 0.257575757575758, 
23, 13, 0.429292929292929, 
23, 16, 0.0303030303030303, 
