From*, To*, Rate, 
3, 21, 1, 
9, 13, 0.2, 
9, 17, 0.1, 
9, 21, 0.2, 
11, 9, 0.238095238095238, 
11, 12, 0.19047619047619, 
11, 13, 0.476190476190476, 
11, 16, 0.0476190476190476, 
11, 21, 0.0476190476190476, 
12, 16, 0.304347826086957, 
12, 17, 0.217391304347826, 
13, 12, 0.032051282051282, 
13, 16, 0.121794871794872, 
13, 17, 0.134615384615385, 
13, 19, 0.00641025641025641, 
13, 21, 0.00641025641025641, 
16, 17, 0.0285714285714286, 
17, 9, 0.32, 
17, 12, 0.02, 
17, 13, 0.42, 
17, 20, 0.06, 
21, 9, 0.0434782608695652, 
21, 13, 0.260869565217391, 
21, 17, 0.260869565217391, 
21, 20, 0.0434782608695652, 
22, 13, 0.6, 
22, 20, 0.4, 
23, 9, 0.6, 
23, 13, 0.4, 
