From*, To*, Rate, 
1, 13, 1, 
2, 12, 0.0862068965517241, 
2, 13, 0.896551724137931, 
2, 23, 0.0172413793103448, 
4, 13, 1, 
5, 12, 0.2, 
5, 13, 0.8, 
7, 12, 0.5, 
7, 13, 0.5, 
9, 11, 0.0308370044052863, 
9, 12, 0.198237885462555, 
9, 13, 0.13215859030837, 
9, 19, 0.013215859030837, 
9, 20, 0.0352422907488987, 
9, 21, 0.0440528634361234, 
9, 23, 0.299559471365639, 
9, 24, 0.0748898678414097, 
11, 9, 0.0220472440944882, 
11, 12, 0.192125984251969, 
11, 13, 0.329133858267717, 
11, 19, 0.0125984251968504, 
11, 20, 0.0015748031496063, 
11, 21, 0.0110236220472441, 
11, 23, 0.0661417322834646, 
11, 24, 0.0110236220472441, 
11, 27, 0.0015748031496063, 
12, 9, 0.000524796641301496, 
12, 11, 0.0131199160325374, 
12, 13, 0.143007084754658, 
12, 19, 0.00183678824455523, 
12, 20, 0.00865914458147468, 
12, 21, 0.00183678824455523, 
12, 22, 0.00629755969561795, 
12, 23, 0.00472316977171346, 
12, 27, 0.000262398320650748, 
13, 9, 0.000609066388236318, 
13, 11, 0.00147916122857391, 
13, 12, 0.0730009571043244, 
13, 19, 0.00800487253110589, 
13, 20, 0.024623683981554, 
13, 21, 0.00174018968067519, 
13, 22, 0.0342817367093013, 
13, 23, 0.00556860697816062, 
13, 27, 0.000609066388236318, 
17, 13, 1, 
19, 9, 0.080168776371308, 
19, 11, 0.0253164556962025, 
19, 12, 0.383966244725738, 
19, 13, 0.345991561181435, 
19, 21, 0.00843881856540084, 
19, 23, 0.0126582278481013, 
19, 24, 0.0210970464135021, 
20, 9, 0.0497925311203319, 
20, 11, 0.033195020746888, 
20, 12, 0.195020746887967, 
20, 13, 0.489626556016597, 
20, 21, 0.016597510373444, 
20, 23, 0.024896265560166, 
21, 9, 0.0411522633744856, 
21, 11, 0.0329218106995885, 
21, 12, 0.176954732510288, 
21, 13, 0.382716049382716, 
21, 19, 0.00823045267489712, 
21, 20, 0.0288065843621399, 
21, 23, 0.111111111111111, 
22, 9, 0.025830258302583, 
22, 11, 0.00738007380073801, 
22, 12, 0.18450184501845, 
22, 13, 0.538745387453875, 
22, 20, 0.003690036900369, 
22, 21, 0.014760147601476, 
22, 23, 0.143911439114391, 
23, 9, 0.0222672064777328, 
23, 11, 0.0101214574898785, 
23, 12, 0.230769230769231, 
23, 13, 0.151821862348178, 
23, 19, 0.00809716599190283, 
23, 20, 0.0283400809716599, 
23, 21, 0.00404858299595142, 
23, 22, 0.00202429149797571, 
27, 13, 0.615384615384615, 
27, 23, 0.0769230769230769, 
