From*, To*, Rate, 
2, 13, 0.25, 
2, 21, 0.75, 
3, 16, 0.5, 
3, 22, 0.5, 
4, 5, 0.175247626908791, 
4, 9, 0.000619067271976888, 
4, 12, 0.000257944696657037, 
4, 13, 0.00655179529508873, 
4, 16, 0.000103177878662815, 
4, 17, 0.000257944696657037, 
4, 21, 0.0571605447791993, 
4, 23, 0.00144449030127941, 
4, 27, 0.00371440363186133, 
5, 9, 0.00321011673151751, 
5, 13, 0.00846303501945525, 
5, 16, 0.00194552529182879, 
5, 17, 0.000194552529182879, 
5, 21, 0.245330739299611, 
5, 22, 0.000680933852140078, 
5, 23, 0.00116731517509728, 
5, 27, 0.00359922178988327, 
6, 7, 0.7, 
6, 13, 0.2, 
6, 16, 0.1, 
7, 9, 0.00417972831765935, 
7, 13, 0.0313479623824451, 
7, 16, 0.0292580982236155, 
7, 17, 0.0417972831765935, 
7, 20, 0.00104493207941484, 
9, 13, 0.189655172413793, 
9, 16, 0.0517241379310345, 
9, 17, 0.0344827586206897, 
9, 21, 0.0689655172413793, 
9, 23, 0.0344827586206897, 
9, 27, 0.0517241379310345, 
10, 13, 0.4, 
10, 16, 0.2, 
11, 9, 0.119047619047619, 
11, 12, 0.0238095238095238, 
11, 13, 0.333333333333333, 
11, 16, 0.0714285714285714, 
11, 17, 0.0555555555555556, 
11, 21, 0.182539682539683, 
11, 22, 0.0476190476190476, 
11, 23, 0.158730158730159, 
11, 27, 0.00793650793650794, 
12, 13, 0.0967741935483871, 
12, 16, 0.112903225806452, 
12, 22, 0.290322580645161, 
13, 10, 0.00280898876404494, 
13, 16, 0.0702247191011236, 
13, 17, 0.0196629213483146, 
13, 20, 0.0140449438202247, 
13, 21, 0.0168539325842697, 
13, 22, 0.161516853932584, 
13, 23, 0.0140449438202247, 
13, 27, 0.0098314606741573, 
16, 9, 0.0459770114942529, 
16, 13, 0.103448275862069, 
16, 17, 0.0114942528735632, 
16, 22, 0.0517241379310345, 
16, 23, 0.0172413793103448, 
17, 9, 0.0456375838926174, 
17, 10, 0.00671140939597315, 
17, 12, 0.0939597315436242, 
17, 13, 0.271140939597315, 
17, 19, 0.0228187919463087, 
17, 20, 0.0134228187919463, 
17, 22, 0.0348993288590604, 
17, 23, 0.0348993288590604, 
19, 9, 0.0684931506849315, 
19, 13, 0.287671232876712, 
19, 16, 0.273972602739726, 
19, 17, 0.150684931506849, 
19, 21, 0.0273972602739726, 
20, 9, 0.0303030303030303, 
20, 13, 0.0909090909090909, 
20, 16, 0.0606060606060606, 
20, 21, 0.0303030303030303, 
20, 22, 0.121212121212121, 
20, 23, 0.515151515151515, 
21, 9, 0.00589454592563804, 
21, 12, 0.00148983028889753, 
21, 13, 0.0247441378416893, 
21, 16, 0.000259100919808265, 
21, 17, 0.0069309496048711, 
21, 19, 6.47752299520663e-05, 
21, 22, 0.000194325689856199, 
21, 23, 0.00310921103769918, 
21, 27, 0.000777302759424796, 
22, 9, 0.00558659217877095, 
22, 12, 0.0111731843575419, 
22, 13, 0.0167597765363128, 
22, 16, 0.00558659217877095, 
22, 17, 0.0111731843575419, 
22, 20, 0.00558659217877095, 
22, 21, 0.592178770949721, 
22, 23, 0.0167597765363128, 
23, 9, 0.0378787878787879, 
23, 12, 0.00757575757575758, 
23, 13, 0.196969696969697, 
23, 16, 0.0757575757575758, 
23, 17, 0.0454545454545455, 
23, 21, 0.0303030303030303, 
23, 22, 0.0681818181818182, 
23, 27, 0.0151515151515152, 
