From*, To*, Rate, 
11, 14, 0.00660689004247286, 
11, 19, 0.00896649362907032, 
11, 20, 0.00534843479628756, 
11, 21, 0.0278433223218499, 
11, 22, 0.00141576215195847, 
11, 23, 0.0099103350637093, 
11, 24, 0.00786534528865817, 
11, 27, 0.00487651407896807, 
12, 8, 0.000481309160917696, 
12, 9, 0.00176480025669822, 
12, 10, 0.000160436386972565, 
12, 11, 0.0542274987967271, 
12, 13, 0.0824643029038986, 
12, 14, 0.00208567303064335, 
12, 19, 0.0282368041071715, 
12, 20, 0.0101074923792716, 
12, 21, 0.000802181934862827, 
12, 22, 0.000160436386972565, 
12, 23, 0.00272741857853361, 
12, 27, 0.0218193486282689, 
13, 8, 0.00278730703259005, 
13, 9, 0.004073756432247, 
13, 10, 0.000214408233276158, 
13, 11, 0.00664665523156089, 
13, 12, 0.112778730703259, 
13, 14, 0.0015008576329331, 
13, 16, 0.00771869639794168, 
13, 19, 0.012221269296741, 
13, 20, 0.00600343053173242, 
13, 21, 0.00107204116638079, 
13, 22, 0.000214408233276158, 
13, 23, 0.00214408233276158, 
13, 27, 0.00921955403087478, 
14, 11, 0.03, 
14, 13, 0.02, 
14, 15, 0.005, 
14, 21, 0.005, 
16, 12, 0.21875, 
16, 13, 0.0625, 
16, 23, 0.0625, 
19, 12, 0.00148001973359645, 
19, 13, 0.000493339911198816, 
19, 14, 0.000493339911198816, 
20, 9, 0.0451467268623025, 
20, 11, 0.054176072234763, 
20, 12, 0.173814898419865, 
20, 13, 0.187358916478555, 
20, 19, 0.0428893905191874, 
20, 21, 0.0112866817155756, 
20, 23, 0.0090293453724605, 
20, 27, 0.0203160270880361, 
21, 9, 0.0632911392405063, 
21, 11, 0.14873417721519, 
21, 12, 0.246835443037975, 
21, 13, 0.259493670886076, 
21, 14, 0.00949367088607595, 
21, 16, 0.00316455696202532, 
21, 19, 0.0253164556962025, 
21, 20, 0.00316455696202532, 
21, 23, 0.00316455696202532, 
21, 27, 0.00949367088607595, 
22, 9, 0.0253164556962025, 
22, 11, 0.227848101265823, 
22, 12, 0.113924050632911, 
22, 13, 0.367088607594937, 
22, 14, 0.0506329113924051, 
22, 19, 0.0126582278481013, 
22, 20, 0.0253164556962025, 
22, 21, 0.0759493670886076, 
22, 27, 0.0379746835443038, 
23, 8, 0.00848896434634975, 
23, 9, 0.0373514431239389, 
23, 11, 0.101867572156197, 
23, 12, 0.196943972835314, 
23, 13, 0.135823429541596, 
23, 14, 0.0033955857385399, 
23, 19, 0.0288624787775891, 
23, 20, 0.0152801358234295, 
23, 21, 0.0305602716468591, 
23, 27, 0.0271646859083192, 
27, 2, 0.00190839694656489, 
27, 3, 0.00508905852417303, 
27, 9, 0.0146310432569975, 
27, 11, 0.0368956743002544, 
27, 12, 0.19529262086514, 
27, 13, 0.19529262086514, 
27, 19, 0.00572519083969466, 
27, 20, 0.00127226463104326, 
27, 21, 0.0578880407124682, 
27, 23, 0.0089058524173028, 
27, 24, 0.00699745547073791, 
28, 2, 0.0178571428571429, 
28, 3, 0.0357142857142857, 
28, 9, 0.0357142857142857, 
28, 11, 0.178571428571429, 
28, 12, 0.196428571428571, 
28, 13, 0.25, 
28, 19, 0.0892857142857143, 
28, 20, 0.0357142857142857, 
28, 23, 0.0267857142857143, 
28, 24, 0.0267857142857143, 
28, 27, 0.0267857142857143, 
