From*, To*, Rate, 
2, 9, 0.125, 
2, 12, 0.25, 
2, 13, 0.3125, 
2, 16, 0.0625, 
2, 21, 0.25, 
3, 16, 0.222222222222222, 
3, 21, 0.777777777777778, 
4, 5, 0.615384615384615, 
4, 9, 0.010989010989011, 
4, 12, 0.00549450549450549, 
4, 13, 0.0494505494505494, 
4, 16, 0.0659340659340659, 
4, 17, 0.010989010989011, 
4, 21, 0.192307692307692, 
4, 23, 0.021978021978022, 
5, 9, 0.00838574423480084, 
5, 12, 0.00335429769392034, 
5, 13, 0.0176100628930818, 
5, 16, 0.0146750524109015, 
5, 17, 0.000419287211740042, 
5, 21, 0.0327044025157233, 
5, 23, 0.00251572327044025, 
7, 9, 0.166666666666667, 
7, 13, 0.277777777777778, 
7, 16, 0.166666666666667, 
7, 21, 0.0555555555555556, 
9, 8, 0.00124843945068664, 
9, 11, 0.00124843945068664, 
9, 12, 0.0686641697877653, 
9, 13, 0.263420724094881, 
9, 16, 0.0561797752808989, 
9, 17, 0.0149812734082397, 
9, 21, 0.0973782771535581, 
9, 23, 0.0536828963795256, 
9, 24, 0.00249687890137328, 
9, 27, 0.00124843945068664, 
10, 9, 0.231578947368421, 
10, 13, 0.0421052631578947, 
10, 16, 0.410526315789474, 
10, 17, 0.231578947368421, 
11, 9, 0.117292535929532, 
11, 12, 0.13166434863236, 
11, 13, 0.447380621233194, 
11, 16, 0.091330551692165, 
11, 17, 0.0292072322670376, 
11, 19, 0.00324524802967084, 
11, 20, 0.000463606861381548, 
11, 21, 0.0644413537320352, 
11, 23, 0.0514603616133519, 
11, 24, 0.00231803430690774, 
11, 27, 0.00231803430690774, 
12, 8, 0.00267055110463705, 
12, 10, 0.000728332119446468, 
12, 11, 0.00946831755280408, 
12, 13, 0.244719592134013, 
12, 16, 0.0490410293760622, 
12, 17, 0.00582665695557174, 
12, 19, 0.00267055110463705, 
12, 20, 0.00315610585093469, 
12, 23, 0.000728332119446468, 
12, 27, 0.00291332847778587, 
13, 8, 0.000479156684235745, 
13, 10, 0.000670819357930043, 
13, 11, 0.000383325347388596, 
13, 12, 0.0562529947292765, 
13, 16, 0.103593675131768, 
13, 17, 0.0102539530426449, 
13, 19, 0.00124580737901294, 
13, 20, 0.00335409678965022, 
13, 21, 0.000383325347388596, 
13, 23, 0.00402491614758026, 
13, 27, 0.00354575946334451, 
16, 9, 0.0616717635066259, 
16, 10, 0.00254841997961264, 
16, 12, 0.00866462793068298, 
16, 13, 0.105504587155963, 
16, 17, 0.00917431192660551, 
16, 19, 0.00254841997961264, 
16, 20, 0.00203873598369011, 
16, 21, 0.0310907237512742, 
16, 23, 0.0208970438328237, 
17, 8, 0.000380228136882129, 
17, 9, 0.0608365019011407, 
17, 10, 0.0140684410646388, 
17, 11, 0.0129277566539924, 
17, 12, 0.0866920152091255, 
17, 13, 0.30722433460076, 
17, 19, 0.00798479087452472, 
17, 20, 0.0133079847908745, 
17, 21, 0.047148288973384, 
17, 23, 0.0505703422053232, 
17, 24, 0.00152091254752852, 
19, 9, 0.0857142857142857, 
19, 10, 0.00879120879120879, 
19, 11, 0.0307692307692308, 
19, 12, 0.147252747252747, 
19, 13, 0.349450549450549, 
19, 16, 0.0659340659340659, 
19, 17, 0.0131868131868132, 
19, 20, 0.0021978021978022, 
19, 21, 0.00879120879120879, 
19, 23, 0.043956043956044, 
19, 24, 0.00659340659340659, 
19, 27, 0.00879120879120879, 
20, 9, 0.165254237288136, 
20, 11, 0.00211864406779661, 
20, 12, 0.150423728813559, 
20, 13, 0.468220338983051, 
20, 16, 0.0974576271186441, 
20, 17, 0.00847457627118644, 
20, 21, 0.0402542372881356, 
20, 23, 0.0508474576271186, 
21, 8, 0.000819000819000819, 
21, 9, 0.0442260442260442, 
21, 11, 0.00286650286650287, 
21, 12, 0.0974610974610975, 
21, 13, 0.313677313677314, 
21, 16, 0.0565110565110565, 
21, 17, 0.0941850941850942, 
21, 19, 0.00491400491400491, 
21, 20, 0.0245700245700246, 
21, 23, 0.123669123669124, 
21, 27, 0.0045045045045045, 
22, 9, 0.198606271777003, 
22, 11, 0.00348432055749129, 
22, 12, 0.14808362369338, 
22, 13, 0.414634146341463, 
22, 16, 0.0766550522648084, 
22, 17, 0.024390243902439, 
22, 19, 0.0121951219512195, 
22, 20, 0.00696864111498258, 
22, 21, 0.0696864111498258, 
22, 23, 0.0435540069686411, 
22, 27, 0.00174216027874564, 
23, 9, 0.0869565217391304, 
23, 10, 0.00117508813160987, 
23, 11, 0.0082256169212691, 
23, 12, 0.130434782608696, 
23, 13, 0.294947121034078, 
23, 16, 0.137485311398355, 
23, 17, 0.0399529964747356, 
23, 19, 0.0141010575793184, 
23, 20, 0.0117508813160987, 
23, 21, 0.0188014101057579, 
23, 27, 0.00235017626321974, 
