From*, To*, Rate, 
1, 13, 1, 
2, 12, 0.0625, 
2, 13, 0.125, 
2, 16, 0.0625, 
3, 13, 0.0487804878048781, 
4, 5, 0.0809248554913295, 
4, 9, 0.023121387283237, 
4, 13, 0.572254335260116, 
4, 16, 0.0867052023121387, 
4, 21, 0.196531791907514, 
4, 23, 0.0115606936416185, 
5, 8, 0.0278712157616531, 
5, 9, 0.0293128303700144, 
5, 10, 0.00720807304180682, 
5, 11, 0.0105718404613167, 
5, 12, 0.0163382988947621, 
5, 13, 0.194137433925997, 
5, 16, 0.051417587698222, 
5, 17, 0.000480538202787122, 
5, 21, 0.139836617011052, 
5, 23, 0.0307544449783758, 
5, 24, 0.000480538202787122, 
6, 7, 1, 
7, 9, 0.00884955752212389, 
7, 12, 0.00884955752212389, 
7, 13, 0.0176991150442478, 
7, 16, 0.0265486725663717, 
7, 19, 0.0176991150442478, 
7, 21, 0.00884955752212389, 
9, 8, 0.00438436244062843, 
9, 10, 0.0434782608695652, 
9, 11, 0.00292290829375228, 
9, 12, 0.0164413591523566, 
9, 13, 0.318597004018999, 
9, 14, 0.000730727073438071, 
9, 16, 0.0971867007672634, 
9, 17, 0.0255754475703325, 
9, 19, 0.00146145414687614, 
9, 20, 0.00438436244062843, 
9, 21, 0.00182681768359518, 
9, 23, 0.00694190719766167, 
9, 24, 0.00146145414687614, 
9, 27, 0.000365363536719035, 
10, 8, 0.011919587262053, 
10, 9, 0.142501334282156, 
10, 11, 0.0103184486746131, 
10, 13, 0.172567158868529, 
10, 16, 0.145614659313289, 
10, 17, 0.0178793808930795, 
10, 19, 0.00711617149973314, 
10, 20, 0.00720512364347981, 
10, 21, 0.00569293719978651, 
10, 23, 0.0128091086995197, 
10, 24, 0.0012453300124533, 
10, 25, 0.000177904287493329, 
10, 27, 0.000711617149973314, 
11, 8, 0.00310373642115316, 
11, 9, 0.130715053121643, 
11, 10, 0.05932911543512, 
11, 12, 0.110302017428674, 
11, 13, 0.421272531932673, 
11, 16, 0.165572400620747, 
11, 17, 0.022800525247702, 
11, 19, 0.00847558791930285, 
11, 20, 0.0262623851020652, 
11, 21, 0.0100274561298794, 
11, 22, 0.00047749791094664, 
11, 23, 0.00322311089888982, 
11, 24, 0.0035812343320998, 
11, 27, 0.0005968723886833, 
12, 8, 0.00683156654888104, 
12, 9, 0.000235571260306243, 
12, 10, 0.0457008244994111, 
12, 11, 0.0212014134275618, 
12, 13, 0.306556733411857, 
12, 14, 0.000157047506870828, 
12, 16, 0.0481350608559089, 
12, 17, 0.00298390263054574, 
12, 19, 0.00722418531605811, 
12, 20, 0.0099725166862976, 
12, 21, 0.000471142520612485, 
12, 22, 7.85237534354142e-05, 
12, 23, 0.000157047506870828, 
12, 27, 0.000549666274047899, 
13, 8, 0.008138094877044, 
13, 9, 7.58207597240124e-05, 
13, 10, 0.0346500871938737, 
13, 11, 0.000126367932873354, 
13, 12, 0.0796623448833624, 
13, 14, 2.52735865746708e-05, 
13, 16, 0.0604291455000379, 
13, 17, 0.00470088710288877, 
13, 19, 0.00717769858720651, 
13, 20, 0.022266029772285, 
13, 21, 0.000682386837516112, 
13, 23, 0.00192079257967498, 
13, 25, 2.52735865746708e-05, 
13, 27, 0.000657113250941441, 
16, 8, 0.00278250115937548, 
16, 9, 0.0554512731046971, 
16, 10, 0.0858821191175496, 
16, 11, 0.00287083452951439, 
16, 12, 0.00783958659982775, 
16, 13, 0.184727160302983, 
16, 17, 0.00673541947309145, 
16, 19, 0.00982708742795309, 
16, 20, 0.0276041781684076, 
16, 21, 0.00247333436388932, 
16, 23, 0.00136916723715302, 
16, 24, 0.000242916767881987, 
16, 27, 4.41666850694521e-05, 
17, 8, 0.0158613599647525, 
17, 9, 0.138933764135703, 
17, 10, 0.0196798355118226, 
17, 11, 0.0201204288441768, 
17, 12, 0.0775444264943457, 
17, 13, 0.462916727860185, 
17, 19, 0.000587457776472316, 
17, 21, 0.00469966221177853, 
17, 23, 0.0173300044059333, 
17, 24, 0.00425906887942429, 
17, 27, 0.000881186664708474, 
19, 8, 0.00282268411598666, 
19, 9, 0.19348216576854, 
19, 10, 0.0610726199640749, 
19, 11, 0.0171927123428278, 
19, 12, 0.12933025404157, 
19, 13, 0.193738773415448, 
19, 16, 0.0659481652553246, 
19, 17, 0.00615858352578907, 
19, 20, 0.00205286117526302, 
19, 21, 0.00153964588144727, 
19, 23, 0.00872465999486785, 
19, 24, 0.00436232999743392, 
20, 8, 0.0039119804400978, 
20, 9, 0.168704156479218, 
20, 10, 0.015158924205379, 
20, 11, 0.00440097799511002, 
20, 12, 0.227872860635697, 
20, 13, 0.4440097799511, 
20, 16, 0.0215158924205379, 
20, 17, 0.00097799511002445, 
20, 19, 0.000488997555012225, 
20, 23, 0.0244498777506112, 
20, 27, 0.00097799511002445, 
21, 8, 0.0513849859494179, 
21, 9, 0.109193095142513, 
21, 10, 0.0317141710156564, 
21, 11, 0.00642312324367724, 
21, 12, 0.132878362103573, 
21, 13, 0.405861099959855, 
21, 16, 0.0770774789241269, 
21, 17, 0.0216780409474107, 
21, 19, 0.0044158972300281, 
21, 20, 0.0224809313528703, 
21, 23, 0.0461661983139302, 
21, 27, 0.00200722601364914, 
22, 8, 0.0109223300970874, 
