From*, To*, Rate, 
2, 17, 0.5, 
2, 21, 0.5, 
4, 5, 0.0237253912165573, 
4, 12, 0.00126198889449773, 
4, 13, 0.000252397778899546, 
4, 21, 0.569409389197375, 
4, 23, 0.00807672892478546, 
5, 13, 0.00113636363636364, 
5, 21, 0.728787878787879, 
5, 23, 0.00871212121212121, 
7, 16, 0.211267605633803, 
7, 17, 0.0140845070422535, 
9, 21, 0.428571428571429, 
9, 23, 0.0714285714285714, 
11, 12, 0.032258064516129, 
11, 13, 0.032258064516129, 
11, 16, 0.0645161290322581, 
11, 17, 0.419354838709677, 
11, 21, 0.419354838709677, 
11, 23, 0.032258064516129, 
13, 16, 0.0273972602739726, 
13, 17, 0.0136986301369863, 
13, 21, 0.0410958904109589, 
13, 23, 0.0410958904109589, 
17, 12, 0.0769230769230769, 
17, 13, 0.461538461538462, 
19, 13, 0.142857142857143, 
21, 13, 0.00461165048543689, 
21, 23, 0.00121359223300971, 
22, 12, 0.0294117647058824, 
22, 13, 0.205882352941176, 
22, 21, 0.323529411764706, 
22, 23, 0.441176470588235, 
23, 13, 0.25, 
23, 21, 0.75, 
