From*, To*, Rate, 
12, 22, 0.000931809849688378, 
12, 23, 0.000702676280092875, 
12, 27, 0.00102346327752658, 
13, 8, 0.00347443806282351, 
13, 9, 0.00288354723581271, 
13, 10, 0.00160722304946938, 
13, 11, 0.00274173343733012, 
13, 12, 0.131981375121133, 
13, 14, 0.000661797726252098, 
13, 16, 0.000212720697723889, 
13, 19, 0.000827247157815122, 
13, 20, 0.00408896452291475, 
13, 21, 0.00212720697723889, 
13, 22, 0.000283627596965185, 
13, 23, 0.0011817816540216, 
13, 27, 0.000898154057056418, 
14, 9, 0.00049800796812749, 
14, 10, 0.00896414342629482, 
14, 11, 0.179780876494024, 
14, 12, 0.0856573705179283, 
14, 13, 0.0502988047808765, 
14, 15, 0.0527888446215139, 
14, 21, 0.00597609561752988, 
14, 23, 0.00049800796812749, 
14, 24, 0.00049800796812749, 
16, 9, 0.0588235294117647, 
16, 13, 0.705882352941177, 
16, 21, 0.0588235294117647, 
17, 12, 0.5, 
17, 13, 0.5, 
19, 8, 0.00961538461538462, 
19, 9, 0.0247252747252747, 
19, 10, 0.00549450549450549, 
19, 11, 0.233516483516484, 
19, 12, 0.232142857142857, 
19, 13, 0.214285714285714, 
19, 14, 0.032967032967033, 
19, 20, 0.0137362637362637, 
19, 21, 0.00961538461538462, 
19, 22, 0.00549450549450549, 
19, 23, 0.00549450549450549, 
19, 24, 0.0137362637362637, 
19, 27, 0.00137362637362637, 
20, 9, 0.0742414460942544, 
20, 10, 0.0613298902517753, 
20, 11, 0.0723047127178825, 
20, 12, 0.353776630083925, 
20, 13, 0.268560361523564, 
20, 14, 0.0348612007746934, 
20, 19, 0.00193673337637185, 
20, 21, 0.0296965784377017, 
20, 23, 0.013557133634603, 
20, 27, 0.000645577792123951, 
21, 8, 0.0096, 
21, 9, 0.0506666666666667, 
21, 10, 0.0277333333333333, 
21, 11, 0.0512, 
21, 12, 0.423466666666667, 
21, 13, 0.1592, 
21, 14, 0.0154666666666667, 
21, 19, 0.00133333333333333, 
21, 20, 0.0024, 
21, 22, 0.000533333333333333, 
21, 23, 0.0088, 
21, 27, 0.0109333333333333, 
22, 9, 0.0469897209985316, 
22, 10, 0.0425844346549192, 
22, 11, 0.0381791483113069, 
22, 12, 0.328928046989721, 
22, 13, 0.381791483113069, 
22, 14, 0.0631424375917768, 
22, 19, 0.00146842878120411, 
22, 21, 0.0837004405286344, 
22, 23, 0.00440528634361234, 
23, 8, 0.00782122905027933, 
23, 9, 0.0763500931098696, 
23, 10, 0.013780260707635, 
23, 11, 0.0458100558659218, 
23, 12, 0.307262569832402, 
23, 13, 0.284171322160149, 
23, 14, 0.0156424581005587, 
23, 16, 0.00335195530726257, 
23, 19, 0.00223463687150838, 
23, 20, 0.00521415270018622, 
23, 21, 0.0536312849162011, 
23, 22, 0.00782122905027933, 
23, 27, 0.00223463687150838, 
27, 2, 0.0164271047227926, 
27, 3, 0.0516769336071184, 
27, 8, 0.00205338809034908, 
27, 9, 0.00308008213552361, 
27, 10, 0.000342231348391513, 
27, 11, 0.0420944558521561, 
27, 12, 0.56331279945243, 
27, 13, 0.217316906228611, 
27, 14, 0.00102669404517454, 
27, 19, 0.00136892539356605, 
27, 20, 0.00992470910335387, 
27, 21, 0.0441478439425051, 
27, 23, 0.0225872689938398, 
27, 24, 0.00410677618069815, 
28, 2, 0.107368421052632, 
28, 3, 0.08, 
28, 10, 0.00842105263157895, 
28, 11, 0.12, 
28, 12, 0.381052631578947, 
28, 13, 0.195789473684211, 
28, 14, 0.00421052631578947, 
28, 19, 0.00210526315789474, 
28, 21, 0.0378947368421053, 
28, 23, 0.0526315789473684, 
28, 27, 0.00210526315789474, 
